,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/stats.py:38:22:38:38""]] should not be used.","/horde/classes/base/stats.py","38","22","38","38"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/stats.py:57:47:57:63""]] should not be used.","/horde/classes/base/stats.py","57","47","57","63"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/team.py:102:28:102:44""]] should not be used.","/horde/classes/base/team.py","102","28","102","44"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/team.py:109:28:109:44""]] should not be used.","/horde/classes/base/team.py","109","28","109","44"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/database/text_functions.py:58:40:58:56""]] should not be used.","/horde/database/text_functions.py","58","40","58","56"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/database/text_functions.py:137:40:137:56""]] should not be used.","/horde/database/text_functions.py","137","40","137","56"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/database/text_functions.py:183:48:183:64""]] should not be used.","/horde/database/text_functions.py","183","48","183","64"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/database/text_functions.py:186:42:186:58""]] should not be used.","/horde/database/text_functions.py","186","42","186","58"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/database/threads.py:143:23:143:39""]] should not be used.","/horde/database/threads.py","143","23","143","39"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/database/threads.py:237:23:237:39""]] should not be used.","/horde/database/threads.py","237","23","237","39"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:175:54:175:70""]] should not be used.","/horde/classes/base/user.py","175","54","175","70"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:571:32:571:48""]] should not be used.","/horde/classes/base/user.py","571","32","571","48"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:581:28:581:44""]] should not be used.","/horde/classes/base/user.py","581","28","581","44"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:603:28:603:44""]] should not be used.","/horde/classes/base/user.py","603","28","603","44"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:623:13:623:29""]] should not be used.","/horde/classes/base/user.py","623","13","623","29"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:636:48:636:64""]] should not be used.","/horde/classes/base/user.py","636","48","636","64"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:652:32:652:48""]] should not be used.","/horde/classes/base/user.py","652","32","652","48"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:664:52:664:68""]] should not be used.","/horde/classes/base/user.py","664","52","664","68"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:799:26:799:42""]] should not be used.","/horde/classes/base/user.py","799","26","799","42"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:852:29:852:45""]] should not be used.","/horde/classes/base/user.py","852","29","852","45"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:929:43:929:59""]] should not be used.","/horde/classes/base/user.py","929","43","929","59"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:943:43:943:59""]] should not be used.","/horde/classes/base/user.py","943","43","943","59"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:959:39:959:55""]] should not be used.","/horde/classes/base/user.py","959","39","959","55"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/user.py:973:39:973:55""]] should not be used.","/horde/classes/base/user.py","973","39","973","55"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/utils.py:93:12:93:28""]] should not be used.","/horde/utils.py","93","12","93","28"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/utils.py:97:12:97:28""]] should not be used.","/horde/utils.py","97","12","97","28"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/waiting_prompt.py:459:12:459:28""]] should not be used.","/horde/classes/base/waiting_prompt.py","459","12","459","28"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/worker.py:262:13:262:29""]] should not be used.","/horde/classes/base/worker.py","262","13","262","29"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/worker.py:275:29:275:45""]] should not be used.","/horde/classes/base/worker.py","275","29","275","45"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/worker.py:291:30:291:46""]] should not be used.","/horde/classes/base/worker.py","291","30","291","46"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/worker.py:363:13:363:29""]] should not be used.","/horde/classes/base/worker.py","363","13","363","29"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/worker.py:365:37:365:53""]] should not be used.","/horde/classes/base/worker.py","365","37","365","53"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///horde/classes/base/worker.py:401:17:401:33""]] should not be used.","/horde/classes/base/worker.py","401","17","401","33"
